artistId,artId,artistName,artTitle,artImage,artPrice,artGenre,artTags,artYear,artRate,purchased
9,344,Herrad of Landsberg,1,https://uploads4.wikiart.org/00339/images/orthodox-icons/1.jpg!Large.jpg,12246,no genre,,2020,8,1
8,345,Hildegard of Bingen,ulyana,https://uploads8.wikiart.org/00333/images/orthodox-icons/ulyana.jpg,90558,icon,,2018,9,0
24,346,Hans Holbein the Elder,e5eb41693374aafa8f986bf3a5f03e9a,https://uploads8.wikiart.org/00333/images/orthodox-icons/e5eb41693374aafa8f986bf3a5f03e9a.jpg!Large.jpg,21764,icon,,2018,3,1
19,347,Limbourg brothers,belozerskaya-icon,https://uploads2.wikiart.org/00332/images/orthodox-icons/belozerskaya-icon.jpg!Large.jpg,32514,icon,,2018,5,1
27,348,Fayum portrait,st-george-icon-sinai-13th-century-1,https://uploads2.wikiart.org/00332/images/orthodox-icons/st-george-icon-sinai-13th-century-1.jpg!Large.jpg,69963,icon,,2020,10,0
12,349,Claricia,st-nicholas-icon-sinai-13th-century-1,https://uploads4.wikiart.org/00332/images/orthodox-icons/st-nicholas-icon-sinai-13th-century-1.jpg!Large.jpg,14198,icon,,2018,7,1
10,350,Nicholas of Verdun,icon-of-st-george-bm-1984-0601-1,https://uploads8.wikiart.org/00332/images/orthodox-icons/icon-of-st-george-bm-1984-0601-1.jpg!Large.jpg,29476,icon,,2019,6,1
23,351,Bartolome Bermejo,pantokrator-13cent,https://uploads3.wikiart.org/00332/images/orthodox-icons/pantokrator-13cent.jpg!Large.jpg,82608,icon,,2020,7,0
37,352,Lorenzo Ghiberti,rsunskaya-hodegetria-side-pantocrator-byzantine-13th-c-kremlin-museum-by-shakko-01-2012,https://uploads2.wikiart.org/00332/images/orthodox-icons/korsunskaya-hodegetria-side-pantocrator-byzantine-13th-c-kremlin-museum-by-shakko-01-2012.jpg!Large.jpg,11326,icon,,2020,5,1
28,353,Cimabue,korsunskaya-hodegetria-byzantine-13th-c-kremlin-museum-01-by-shakko-2012,https://uploads3.wikiart.org/00332/images/orthodox-icons/korsunskaya-hodegetria-byzantine-13th-c-kremlin-museum-01-by-shakko-2012.jpg!Large.jpg,13354,icon,,2021,6,1
48,354,Piero della Francesca,st-procopius-icon-sinai-13th-century-1,https://uploads5.wikiart.org/00332/images/orthodox-icons/st-procopius-icon-sinai-13th-century-1.jpg!Large.jpg,30596,icon,,2018,9,1
30,355,Giotto,diptych,https://uploads1.wikiart.org/00339/images/orthodox-icons/diptych.jpg!Large.jpg,59537,icon,,2019,2,0
31,356,Paolo Veneziano,diptych-1,https://uploads3.wikiart.org/00339/images/orthodox-icons/diptych-1.jpg!Large.jpg,33387,icon,,2020,5,1
11,357,Alberto Sotio,christus-pantokrator-13-jh-hilandar,https://uploads2.wikiart.org/00332/images/orthodox-icons/christus-pantokrator-13-jh-hilandar.jpg!Large.jpg,77982,icon,,2018,9,0
25,358,Viking art,pecherskaya-svenskaya-with-ss-antonius-and-feodosius-13-c-tretyakov-gallery,https://uploads6.wikiart.org/00333/images/orthodox-icons/pecherskaya-svenskaya-with-ss-antonius-and-feodosius-13-c-tretyakov-gallery.jpg!Large.jpg,51285,icon,,2020,9,0
9,359,Herrad of Landsberg,3,https://uploads4.wikiart.org/00339/images/orthodox-icons/3.jpg!Large.jpg,54827,icon,,2020,3,0
7,360,Facundus,saint-michael-yaroslavl-13th-c-gtg,https://uploads1.wikiart.org/00333/images/orthodox-icons/saint-michael-yaroslavl-13th-c-gtg.jpg!Large.jpg,38702,icon,,2021,2,1
4,361,Ivan Rutkovych,theotokos-of-kashin,https://uploads3.wikiart.org/00333/images/orthodox-icons/theotokos-of-kashin.jpg,91855,icon,,2018,8,0
40,362,Fra Angelico,dc719f013ef86f9c72e172d309a59c-1,https://uploads0.wikiart.org/00333/images/orthodox-icons/74dc719f013ef86f9c72e172d309a59c-1.jpg,72299,icon,,2021,9,0
29,363,Duccio,intesa-elijah,https://uploads7.wikiart.org/00332/images/orthodox-icons/intesa-elijah.jpg!Large.jpg,26811,icon,,2020,6,1
47,364,Domenico Veneziano,w-jan-klimak-jerzy-i-b-a-ej,https://uploads3.wikiart.org/00332/images/orthodox-icons/w-jan-klimak-jerzy-i-b-a-ej.jpg!Large.jpg,31075,icon,,2018,4,1
14,365,Simone Martini,michael-amp-gabriel-v-ustug-13th-c-grm-01,https://uploads8.wikiart.org/00332/images/orthodox-icons/michael-amp-gabriel-v-ustug-13th-c-grm-01.jpg!Large.jpg,61672,icon,,2018,9,0
48,366,Piero della Francesca,deesis-from-the-church-of-nikola-ot-koji,https://uploads7.wikiart.org/00332/images/orthodox-icons/deesis-from-the-church-of-nikola-ot-koji.jpg!Large.jpg,52272,icon,,2021,2,0
22,367,Stefan Lochner,hodegetria-of-ryazan,https://uploads4.wikiart.org/00332/images/orthodox-icons/hodegetria-of-ryazan.jpg,11459,icon,,2019,2,1
4,368,Ivan Rutkovych,lazarus-miracle-icon-sinai-13th-century-1,https://uploads8.wikiart.org/00332/images/orthodox-icons/lazarus-miracle-icon-sinai-13th-century-1.jpg!Large.jpg,63183,icon,,2018,9,0
22,369,Stefan Lochner,moses-amp-bush-icon-sinai-c12th-century-1,https://uploads8.wikiart.org/00332/images/orthodox-icons/moses-amp-bush-icon-sinai-c12th-century-1.jpg!Large.jpg,70660,icon,,2018,3,0
20,370,Álvaro Pires de Évora,st-antipas-icon-sinai-13th-century-1,https://uploads3.wikiart.org/00332/images/orthodox-icons/st-antipas-icon-sinai-13th-century-1.jpg!Large.jpg,36704,icon,,2019,9,1
26,371,Toros Roslin,anta,https://uploads0.wikiart.org/00332/images/orthodox-icons/oranta.jpg!Large.jpg,16597,icon,,2021,5,1
18,372,Master Francke,koimesis-icon-sinai-13th-century,https://uploads8.wikiart.org/00332/images/orthodox-icons/koimesis-icon-sinai-13th-century.jpg!Large.jpg,61504,icon,,2020,8,0
39,373,Il Sassetta (Stefano di Giovanni),isajah-amp-mary-icon-sinai-13th-century,https://uploads6.wikiart.org/00332/images/orthodox-icons/isajah-amp-mary-icon-sinai-13th-century.jpg!Large.jpg,94442,icon,,2021,9,0
47,374,Domenico Veneziano,icon-of-saint-catherine,https://uploads8.wikiart.org/00332/images/orthodox-icons/icon-of-saint-catherine.jpg!Large.jpg,19920,icon,,2020,2,1
38,375,Donatello,iconecaterina.jpeg,https://uploads7.wikiart.org/00332/images/orthodox-icons/iconecaterina.jpeg,91124,icon,,2018,2,0
33,376,Luca di Tommé,crucifixion-icon-sinai-13th-century,https://uploads2.wikiart.org/00332/images/orthodox-icons/crucifixion-icon-sinai-13th-century.jpg!Large.jpg,39004,icon,,2018,10,1
18,377,Master Francke,archangel-gabriel-icon-in-blue-and-red.png,https://uploads4.wikiart.org/00332/images/orthodox-icons/archangel-gabriel-icon-in-blue-and-red.png,87321,icon,,2018,5,0
25,378,Viking art,archangel-gabriel-icon-wearing-sacred-blue.png!Large.png,https://uploads0.wikiart.org/00332/images/orthodox-icons/archangel-gabriel-icon-wearing-sacred-blue.png!Large.png,94291,icon,,2020,5,0
26,379,Toros Roslin,episkepsis-mosaic-icon,https://uploads7.wikiart.org/00332/images/orthodox-icons/episkepsis-mosaic-icon.jpg!Large.jpg,84909,icon,,2019,9,0
17,380,Gentile da Fabriano,sainte-marina-sainte-ir-ne,https://uploads2.wikiart.org/00332/images/orthodox-icons/sainte-marina-sainte-ir-ne.jpg!Large.jpg,38621,icon,,2020,3,1
39,381,Il Sassetta (Stefano di Giovanni),,https://uploads5.wikiart.org/00332/images/orthodox-icons/13.jpg!Large.jpg,53561,icon,,2019,7,0
34,382,Cennino Cennini,585px-hodegetria-cyprus-13th-c-byzantine-museum,https://uploads5.wikiart.org/00332/images/orthodox-icons/585px-hodegetria-cyprus-13th-c-byzantine-museum.jpg!Large.jpg,89001,icon,,2020,7,0
22,383,Stefan Lochner,back-side-of-a-double-sided-icon-depicting-two-military-saints-13th-cent-at-the-byzantine-and,https://uploads6.wikiart.org/00332/images/orthodox-icons/back-side-of-a-double-sided-icon-depicting-two-military-saints-13th-cent-at-the-byzantine-and.jpg!Large.jpg,68986,icon,,2019,5,0
12,384,Claricia,1988-byzantine-museum-athens-crucifixion-9th-13th-century-photo-by-giovanni-dall-orto-nov-12-2,https://uploads7.wikiart.org/00332/images/orthodox-icons/1988-byzantine-museum-athens-crucifixion-9th-13th-century-photo-by-giovanni-dall-orto-nov-12-2.jpg!Large.jpg,76976,icon,,2020,1,0
44,385,Leon Battista Alberti,front-side-of-a-double-sided-icon-with-the-virgin-hodegetria-13th-cent-at-the-byzantine-and,https://uploads4.wikiart.org/00332/images/orthodox-icons/front-side-of-a-double-sided-icon-with-the-virgin-hodegetria-13th-cent-at-the-byzantine-and.jpg!Large.jpg,34428,icon,,2020,7,1
17,386,Gentile da Fabriano,annunciation-synay,https://uploads2.wikiart.org/00332/images/orthodox-icons/annunciation-synay.jpg,26851,icon,,2019,5,1
37,387,Lorenzo Ghiberti,apostle-peter-13th-century-icon.jpeg!Large.jpeg,https://uploads0.wikiart.org/00332/images/orthodox-icons/apostle-peter-13th-century-icon.jpeg!Large.jpeg,85987,icon,,2021,9,0
45,388,Filippo Lippi,icon-of-saint-james-the-less-13th-c-greece,https://uploads0.wikiart.org/00332/images/orthodox-icons/icon-of-saint-james-the-less-13th-c-greece.jpg!Large.jpg,23148,icon,,2019,9,1
16,389,Melchior Broederlam,mikharkhangel,https://uploads7.wikiart.org/00332/images/orthodox-icons/mikharkhangel.jpg!Large.jpg,81786,icon,,2020,2,0
49,390,Nuno Gonçalves,moses-icon-sinai-13th-century-detail,https://uploads3.wikiart.org/00332/images/orthodox-icons/moses-icon-sinai-13th-century-detail.jpg!Large.jpg,68381,icon,,2018,8,0
25,391,Viking art,ttergottes-hodegetria-13-jh-hilandar-hauptwerk-der-europ-ischen-tafelmalerei-im-hochmittelalter,https://uploads1.wikiart.org/00332/images/orthodox-icons/muttergottes-hodegetria-13-jh-hilandar-hauptwerk-der-europ-ischen-tafelmalerei-im-hochmittelalter.jpg!Large.jpg,88341,icon,,2021,8,0
2,392,Orthodox Icons,st-panteleimon,https://uploads7.wikiart.org/00332/images/orthodox-icons/st-panteleimon.jpg,74215,icon,,2020,5,0
24,393,Hans Holbein the Elder,13-87-6-66,https://uploads4.wikiart.org/00332/images/orthodox-icons/13-87-6-66.jpg!Large.jpg,68031,icon,,2018,3,0
14,394,Simone Martini,saint-mary-with-christ-icon-from-annunciation-church-in-thessaloniki-circa-1300,https://uploads1.wikiart.org/00332/images/orthodox-icons/saint-mary-with-christ-icon-from-annunciation-church-in-thessaloniki-circa-1300.jpg!Large.jpg,57657,icon,,2018,6,0
22,395,Stefan Lochner,synaxis-of-the-twelve-apostles-by-constantinople-master-early-14th-c-pushkin-museum,https://uploads5.wikiart.org/00332/images/orthodox-icons/synaxis-of-the-twelve-apostles-by-constantinople-master-early-14th-c-pushkin-museum.jpg!Large.jpg,27388,icon,,2019,8,1
14,396,Simone Martini,the-twelve-apostles-with-later-gilding-greek-late-byzantine-early-1300s-tempera-and-gold-leaf-on,https://uploads0.wikiart.org/00332/images/orthodox-icons/the-twelve-apostles-with-later-gilding-greek-late-byzantine-early-1300s-tempera-and-gold-leaf-on.jpg!Large.jpg,27858,icon,,2021,6,1
48,397,Piero della Francesca,our-lady-maksimovskay-2,https://uploads8.wikiart.org/00332/images/orthodox-icons/our-lady-maksimovskay-2.jpg!Large.jpg,82118,icon,,2018,4,0
39,398,Il Sassetta (Stefano di Giovanni),byzantine-icon-bm-1852-1-02-1,https://uploads5.wikiart.org/00332/images/orthodox-icons/byzantine-icon-bm-1852-1-02-1.jpg!Large.jpg,17467,icon,,2021,3,1
29,399,Duccio,pr-sentation-der-muttergottes-im-tempel-132hilandar,https://uploads2.wikiart.org/00332/images/orthodox-icons/pr-sentation-der-muttergottes-im-tempel-1320-hilandar.jpg!Large.jpg,51795,icon,,2018,6,0
34,400,Cennino Cennini,rist-enthroned-13-c-tretyakov-gallery,https://uploads5.wikiart.org/00332/images/orthodox-icons/christ-enthroned-13-c-tretyakov-gallery.jpg,87157,icon,,2021,2,0
30,401,Giotto,boris-savvin,https://uploads6.wikiart.org/00332/images/orthodox-icons/boris-savvin.jpg!Large.jpg,23926,icon,,2020,5,1
32,402,Giovanni da Milano,elijah-in-the-desert-02,https://uploads8.wikiart.org/00332/images/orthodox-icons/elijah-in-the-desert-02.jpg!Large.jpg,73240,icon,,2018,4,0
25,403,Viking art,elijah-in-the-desert-03,https://uploads8.wikiart.org/00332/images/orthodox-icons/elijah-in-the-desert-03.jpg!Large.jpg,81992,icon,,2018,9,0
12,404,Claricia,elijah-in-the-desert-04,https://uploads8.wikiart.org/00332/images/orthodox-icons/elijah-in-the-desert-04.jpg!Large.jpg,81345,icon,,2021,5,0
31,405,Paolo Veneziano,elijah-in-the-desert-05,https://uploads8.wikiart.org/00332/images/orthodox-icons/elijah-in-the-desert-05.jpg!Large.jpg,27454,icon,,2018,4,1
46,406,Lo Scheggia,iliya-prorok-ikona-pskov,https://uploads0.wikiart.org/00332/images/orthodox-icons/iliya-prorok-ikona-pskov.jpg!Large.jpg,89592,icon,,2018,9,0
25,407,Viking art,ikonenkalender-1973-10.png!Large.png,https://uploads7.wikiart.org/00332/images/orthodox-icons/ikonenkalender-1973-10.png!Large.png,52577,icon,,2020,3,0
39,408,Il Sassetta (Stefano di Giovanni),george-john-ephraim-triptychon-fragment-sinai-14th-century,https://uploads7.wikiart.org/00332/images/orthodox-icons/george-john-ephraim-triptychon-fragment-sinai-14th-century.jpg!Large.jpg,57861,icon,,2021,9,0
21,409,Pisanello,ohrid-annunciation-icon,https://uploads8.wikiart.org/00332/images/orthodox-icons/ohrid-annunciation-icon.jpg!Large.jpg,79000,icon,,2018,9,0
42,410,Jacopo Bellini,i,https://uploads6.wikiart.org/00332/images/orthodox-icons/iii.jpg!Large.jpg,88376,icon,,2020,10,0
18,411,Master Francke,10,https://uploads5.wikiart.org/00338/images/orthodox-icons/10.jpg!Large.jpg,46790,"icon,miniature",,2018,6,0
36,412,Filippo Brunelleschi,xiii-xiv,https://uploads2.wikiart.org/00333/images/orthodox-icons/xiii-xiv.jpg!Large.jpg,67261,icon,,2018,3,0
48,413,Piero della Francesca,1991-byzantine-museum-athens-christ-pantokrator-14th-century-photo-by-giovanni-dall-orto-nov-12-2009,https://uploads4.wikiart.org/00332/images/orthodox-icons/1991-byzantine-museum-athens-christ-pantokrator-14th-century-photo-by-giovanni-dall-orto-nov-12-2009.jpg!Large.jpg,61237,icon,,2021,4,0
39,414,Il Sassetta (Stefano di Giovanni),double-side-icon-with-crucifixion-and-hodegetria-14th-century-byzantine-museum-back,https://uploads5.wikiart.org/00332/images/orthodox-icons/double-side-icon-with-crucifixion-and-hodegetria-14th-century-byzantine-museum-back.jpg!Large.jpg,63845,icon,,2021,4,0
19,415,Limbourg brothers,saint-georges-mus-e-byzantin-et-chr-tien-ath-nes-30604158222,https://uploads0.wikiart.org/00332/images/orthodox-icons/saint-georges-mus-e-byzantin-et-chr-tien-ath-nes-30604158222.jpg!Large.jpg,58223,icon,,2019,3,0
11,416,Alberto Sotio,michael-icon-athens!Large,https://uploads4.wikiart.org/00332/images/orthodox-icons/michael-icon-athens.JPG!Large.JPG,12127,icon,,2019,3,1
49,417,Nuno Gonçalves,back-side-of-a-double-sided-icon-depicting-the-crucifixion-14th-cent-at-the-byzantine-and-christian,https://uploads3.wikiart.org/00332/images/orthodox-icons/back-side-of-a-double-sided-icon-depicting-the-crucifixion-14th-cent-at-the-byzantine-and-christian.jpg!Large.jpg,50031,icon,,2019,10,0
46,418,Lo Scheggia,rist-in-glory-with-apostles-14th-c-constantinople,https://uploads0.wikiart.org/00332/images/orthodox-icons/christ-in-glory-with-apostles-14th-c-constantinople.jpg!Large.jpg,48433,icon,,2018,3,0
28,419,Cimabue,descent-agiamarina,https://uploads3.wikiart.org/00332/images/orthodox-icons/descent-agiamarina.jpg!Large.jpg,42107,icon,,2020,9,0
45,420,Filippo Lippi,dormition-by-byzantine-anonim-14th-c-pushkin-museum,https://uploads8.wikiart.org/00332/images/orthodox-icons/dormition-by-byzantine-anonim-14th-c-pushkin-museum.jpg,81168,icon,,2019,6,0
19,421,Limbourg brothers,elijah-hermitage,https://uploads1.wikiart.org/00332/images/orthodox-icons/elijah-hermitage.jpg!Large.jpg,28962,icon,,2020,6,1
31,422,Paolo Veneziano,harrowing-of-hell-constantinople-14th-c,https://uploads6.wikiart.org/00332/images/orthodox-icons/harrowing-of-hell-constantinople-14th-c.jpg!Large.jpg,89897,icon,,2020,7,0
44,423,Leon Battista Alberti,hodegitria-by-byzantine-anonim-14th-c-pushkin-museum,https://uploads0.wikiart.org/00332/images/orthodox-icons/hodegitria-by-byzantine-anonim-14th-c-pushkin-museum.jpg,75884,icon,,2018,5,0
43,424,Masaccio,hodegitria-byzantine-14th-c-annunciation-cathedral-in-moscow,https://uploads0.wikiart.org/00332/images/orthodox-icons/hodegitria-byzantine-14th-c-annunciation-cathedral-in-moscow.jpg!Large.jpg,56615,icon,,2021,9,0
20,425,Álvaro Pires de Évora,ikonenkalender-1973-11.png!Large.png,https://uploads7.wikiart.org/00332/images/orthodox-icons/ikonenkalender-1973-11.png!Large.png,61579,icon,,2021,7,0
37,426,Lorenzo Ghiberti,john-baptist-byzantine.jpeg!Large.jpeg,https://uploads0.wikiart.org/00332/images/orthodox-icons/john-baptist-byzantine.jpeg!Large.jpeg,19433,icon,,2021,10,1
21,427,Pisanello,panagia-paramythia-icon-from-vatopedi-monastery-14th-century,https://uploads0.wikiart.org/00332/images/orthodox-icons/panagia-paramythia-icon-from-vatopedi-monastery-14th-century.jpg!Large.jpg,24871,icon,,2021,8,1
37,428,Lorenzo Ghiberti,rgin-psychosostria-ohrid14th-century,https://uploads5.wikiart.org/00332/images/orthodox-icons/virgin-psychosostria-ohrid14th-century.jpg!Large.jpg,76129,icon,,2018,3,0
11,429,Alberto Sotio,virgin-with-apostles-and-saints-14th-c-constantinople,https://uploads2.wikiart.org/00332/images/orthodox-icons/virgin-with-apostles-and-saints-14th-c-constantinople.jpg!Large.jpg,31984,icon,,2018,4,1
31,430,Paolo Veneziano,hodegetria-uspenskiy-sobor,https://uploads1.wikiart.org/00332/images/orthodox-icons/hodegetria-uspenskiy-sobor.jpg,29919,icon,,2018,2,1
9,431,Herrad of Landsberg,byzantine-icon-of-the-annunciation-14th-c-pushkin-museum,https://uploads5.wikiart.org/00332/images/orthodox-icons/byzantine-icon-of-the-annunciation-14th-c-pushkin-museum.jpg!Large.jpg,27981,icon,,2018,9,1
39,432,Il Sassetta (Stefano di Giovanni),pimenovskaya-gtg-1380s,https://uploads6.wikiart.org/00332/images/orthodox-icons/pimenovskaya-gtg-1380s.jpg,37324,icon,,2018,6,1
36,433,Filippo Brunelleschi,sv-ev-luka,https://uploads4.wikiart.org/00332/images/orthodox-icons/sv-ev-luka.jpg!Large.jpg,39984,icon,,2018,6,1
5,434,Ende,icone-san-giovanni-battista-davanti-alla-deesis-1387-1395-ca-costantinopoli-dal-monastero-di!Large,https://uploads5.wikiart.org/00332/images/orthodox-icons/icone-san-giovanni-battista-davanti-alla-deesis-1387-1395-ca-costantinopoli-dal-monastero-di.JPG!Large.JPG,32997,icon,,2021,5,1
5,435,Ende,peter-from-vysotsky-chin-14c-tretyakov-gallery,https://uploads4.wikiart.org/00332/images/orthodox-icons/peter-from-vysotsky-chin-14c-tretyakov-gallery.jpg!Large.jpg,25336,icon,,2018,5,1
2,436,Orthodox Icons,virgin-mary-from-vysotsky-chin-14c-tretyakov-gallery,https://uploads1.wikiart.org/00332/images/orthodox-icons/virgin-mary-from-vysotsky-chin-14c-tretyakov-gallery.jpg!Large.jpg,55137,icon,,2018,4,0
43,437,Masaccio,christ-pantocrator-from-vysotsky-chin-14c-tretyakov-gallery,https://uploads8.wikiart.org/00332/images/orthodox-icons/christ-pantocrator-from-vysotsky-chin-14c-tretyakov-gallery.jpg!Large.jpg,47088,icon,,2018,9,0
16,438,Melchior Broederlam,briel-from-vysotsky-chin-14c-tretyakov-gallery,https://uploads6.wikiart.org/00332/images/orthodox-icons/gabriel-from-vysotsky-chin-14c-tretyakov-gallery.jpg!Large.jpg,98327,icon,,2019,6,0
18,439,Master Francke,paul-from-vysotsky-chin-14c-tretyakov-gallery,https://uploads3.wikiart.org/00332/images/orthodox-icons/paul-from-vysotsky-chin-14c-tretyakov-gallery.jpg!Large.jpg,59747,icon,,2020,6,0
42,440,Jacopo Bellini,michael-from-vysotsky-chin,https://uploads2.wikiart.org/00332/images/orthodox-icons/michael-from-vysotsky-chin.jpg!Large.jpg,95489,icon,,2019,4,0
49,441,Nuno Gonçalves,604f2d66edc2c9ff5ce52df7,https://uploads0.wikiart.org/00332/images/orthodox-icons/604f2d66edc2c9ff5ce52df7.jpg!Large.jpg,84836,icon,,2018,9,0
40,442,Fra Angelico,dri-spas-yaroe-oko,https://uploads3.wikiart.org/00333/images/orthodox-icons/dri-spas-yaroe-oko.jpg!Large.jpg,55429,icon,,2018,9,0
28,443,Cimabue,john-the-baptist-icon-sinai-14th-century,https://uploads7.wikiart.org/00332/images/orthodox-icons/john-the-baptist-icon-sinai-14th-century.jpg!Large.jpg,85938,icon,,2021,2,0
2,444,Orthodox Icons,agiosoritissa-ikona,https://uploads3.wikiart.org/00332/images/orthodox-icons/agiosoritissa-ikona.jpg,51386,icon,,2020,4,0
44,445,Leon Battista Alberti,perivlepta-ikona,https://uploads1.wikiart.org/00332/images/orthodox-icons/perivlepta-ikona.jpg!Large.jpg,31391,icon,,2018,5,1
48,446,Piero della Francesca,the-virgin-and-child-with-saints-nicholas-and-george-google-art-project,https://uploads2.wikiart.org/00332/images/orthodox-icons/the-virgin-and-child-with-saints-nicholas-and-george-google-art-project.jpg!Large.jpg,66224,icon,,2019,6,0
